"","logCPUE_Atheresthes_stomias","logCPUE_Hippoglossus_stenolepis","logCPUE_Hippoglossoides_elassodon","logCPUE_Limanda_aspera","logCPUE_Lepidopsetta_polyxystra","logCPUE_Pleuronectes_quadrituberculatus","logCPUE_Gadus_macrocephalus","logCPUE_Gadus_chalcogrammus","logCPUE_Chionoecetes_bairdi","logCPUE_Chionoecetes_opilio","logCPUE_Lepidopsetta_sp"
"40",2.92824541032425,0.485076953743213,2.30027242082812,2.33107536339367,3.09605713154321,2.1836776754572,2.707456691677,4.01954917436515,0.626205774806064,0,0
"41",2.25365741937062,1.35526798251477,3.18033871800289,3.0893637724343,2.35629646148255,2.186354601517,2.71283208299246,6.25070817822949,0.555894587133569,0,0
"42",2.39406978311622,0,3.09358013979754,2.98544958747694,1.89187626056283,2.06047531450354,2.40188729406791,4.58653156097832,0.365822972835721,0.0485044090596151,0
"43",1.42226460490912,0,2.70769680533195,3.64600326785243,1.03524641304629,2.06101022370909,0.748345341024708,1.85181922565572,0.18929717053038,0,0
"44",2.24690323556677,0,2.79342635295078,5.13828710245788,1.2202102604156,3.17942788590109,1.54881704061063,5.14826046244131,0.629781304938126,0.0876445098520463,0
"45",1.23040049616121,0.883230205747664,1.67909456357059,5.0604934591782,0.635623994316279,2.50146873808698,2.01765921873598,4.34658467303781,0.252624680636378,0.0957646219843793,0
"46",1.79807283128465,2.11558058829571,2.43950822715468,4.00409157324454,1.78609344760143,2.30877589040177,3.05528337818052,2.65367144983002,0.191529037544868,0.0868196919525602,0
"47",1.19664602893948,0,2.55274440994622,4.60139506919308,0.900039391288105,2.88513026747616,2.083172074581,4.04687377728897,0.304834131269347,0.196060082904468,0
"48",0.522299545839618,1.16633324049698,2.65397409090354,4.08652070215979,1.49487967153333,3.73463883963398,2.65871989108027,2.39608454350804,0.344865485979235,0.361722185160246,0
"49",0.942192369396808,1.32431256876401,1.00144037691584,4.63017006843941,4.29545925001416,3.78076787728966,2.62540744957557,2.73079620483118,0.175968082821779,0.144965770250186,0
"50",1.46644475530272,1.73612342540637,1.16835598932339,4.73094784597018,2.25050201312382,3.2264788484946,2.60822986582,3.59288053718464,0.357674444271816,1.94719503751819,0
"51",1.76426836116612,1.00008025760384,1.66413440935313,3.98214963396961,0.488273219295479,2.74428569368431,2.63274458898704,4.56305986192761,0.159905517509622,3.55223751446442,0
"52",1.11668138812899,1.16396297990624,1.29724454428638,4.11507812860901,1.6373837640845,2.27239389082982,2.70898309915081,5.21526016150609,0.189793571632656,5.13615072792972,0
"53",1.69184704867482,0.415547443449677,2.11589400368215,3.5493041193265,1.08272000599925,2.94144502808017,2.03233683133478,5.12063463375382,0.0145930023029001,0.28570511956756,0
"54",1.83805445954665,0.530334090154034,1.09560777964781,2.64361834094282,1.58112073905232,2.30989828628827,2.00214194323965,4.11714269849808,0.202859208011503,0.284351532355325,0
"55",2.25015430980607,1.15145771121463,2.41900720301109,4.12465227489872,2.96220651332882,2.93658187703325,2.5239430510851,5.17248256474839,0.702156474717533,0.110915060571155,0
"56",3.06776452145337,1.40172469877525,4.09850423212042,3.99178936722937,2.43128608800978,3.42961313605134,2.14717028115516,3.59943603118757,0.523840560843485,0.0341115296287678,0
"57",3.05965498011668,1.25516009309509,3.47821397681069,4.90507401754657,3.77110209170508,2.74150431936115,2.55835071112551,1.33468522738666,1.56477521852791,0.100930718578441,0
"58",3.7017586599391,1.04549276633745,3.90355323799983,2.81519312732213,3.35003741171984,2.21063426424614,2.45289985365291,0.670390193437329,1.12001494242852,0,0
"59",2.80996880015518,0.485200076127018,2.78078008126607,2.0676346134158,1.60625284548933,1.8133415580946,1.81632199205631,2.20043054384037,1.25056054494017,0.0128175037106143,0
"60",2.64060612960511,1.64623260826258,2.219236092219,1.8259515342562,1.83988274440978,1.44302907410019,3.11704241498653,5.17281026444686,0.480634421601761,0.240669078180028,0
"61",3.7267218139284,1.64763887504926,2.59271416908888,1.86394058618806,2.13692004317515,1.55782877870087,2.23950683848134,3.57975352484245,1.87458292242717,0.509284436747161,0
"62",3.41026613592203,0.566392772214447,2.89963978782817,0,2.12203396806031,0.380215673854714,1.72940522748108,5.56473800816699,1.30481311925201,0.0210763256019163,0
"63",3.02066875884402,1.11185751541813,0.664284635874844,0,1.58756033391478,0,2.04706038534132,3.08919984771181,2.04203817614953,0.103819328638997,0
"64",3.28041861327595,0.403195868664121,3.44420259123313,0,0,0,0.910514079096701,5.60012532226593,1.72185546850318,0.283674051054242,0
"65",3.80058852498184,1.42001923052151,2.87955794323702,0,0,0,2.40475351935143,4.27645359643473,0.544531156231162,0.622188091619451,0
"66",2.96385453465597,0,2.28693323930582,0,0,0,1.98203541691665,5.23605199318465,0.998644612881728,0.249980205267769,0
"67",4.46804032664128,1.94685256198757,3.60436677096895,0,0.828639149997102,0,2.81804595741445,6.20845520815598,1.08677584689215,0.183986836113016,0
"68",3.63876704115874,1.16427517746739,3.83094960010156,0,0,0.5031965966015,0.491642804349217,4.8359437545463,1.51001528810965,0.449992230158242,0
"69",2.58095140820823,1.84013684980136,0.725081799090291,3.65887632817524,4.07562374955341,2.62639174436445,1.8708632747324,0.96964190737115,1.22647765966601,0,0
"70",2.27655934216966,1.43541780307944,0,3.62368738612781,4.82808891203099,0.640484527976639,2.06146848968959,0.93523024169355,1.08997509527245,0.0396052545923594,0
"71",3.05714717125546,0.77052480158129,2.51402846336002,3.19205534998376,2.82911082256411,1.60398306175114,2.77032992307266,4.15787945489307,1.82723921933763,0.187972228302769,0
"72",3.00010270927153,0.835427687816716,0,4.0286604963097,5.26533797575817,0.905067991851675,2.36472386202844,5.04332704759448,1.45425670179232,0.0578914784157777,0
"73",2.52637643444691,0.840877292584281,3.37561971085662,3.25988724144697,2.28953024812025,1.1580754519389,2.58002741771563,3.49678025155589,1.27726044009576,1.66608286114005,0
"74",0.84676914921551,0,1.27700948856991,3.17959014960493,2.64737974490206,3.06760167053837,2.9647729410276,5.19746832553389,1.16471209037263,4.04931581504584,0
"75",0.92995692263797,0,3.41379108042443,3.44334010363782,1.60076037124041,3.02893007765743,2.94576441617607,5.37977384360927,0.397231303181061,1.98939374123706,0
"76",1.90094266910955,0,2.7817590459962,4.65763928884186,1.60939791163408,2.56036192820261,3.49673177875215,4.85296654422239,0.13137907805638,2.88291065966454,0
"77",1.45626342264493,1.67500090861786,2.02795085939152,4.75710040241012,1.05036697604012,2.07103127431987,3.35888817067241,5.67516452633943,0.0376810669676885,2.40323553364344,0
"78",1.39960537517956,1.20207099703634,0.0644760191843648,3.80312512957122,3.77951052211062,3.26324862780007,1.9876688475885,2.69248976298415,0,1.59710213867298,0
"79",2.06510171607501,0.381104107195229,1.25244863338298,4.22789303803404,1.82062223641313,3.62779363221109,2.54232614065549,4.31010223832082,0,1.5242285472092,0
"80",0.958238492481912,0,0.426704611100583,4.01727091474612,1.61716795849601,3.53275182140246,3.1547212300215,3.76167907074372,0,4.4314796743309,0
"81",0.167377109408132,0,0.0299470763679521,2.71587285751935,1.37280377093739,1.84987113228527,1.93486364619651,2.23547259535271,0,3.52500961254521,0
"82",0.417196030983863,0.161268147596122,0.0780715354201554,3.57353874604598,1.88528017008167,2.69853171032603,2.29384702705076,3.92345145125174,0,3.06974452684109,0
"83",0.58377864350458,0,0.267275262674118,2.14100689733799,0.70744448526077,2.20804361766072,1.89384964314302,3.17399142326805,0,3.53082700561092,0
"84",0.80544855264709,0,0.0732504617395927,2.86172076569259,0.762719883911906,2.25229129893958,2.10000368439271,4.67178342840227,0,2.91180160086354,0
"85",0.532391401680551,0,0.568660475436942,4.77929238641128,1.1622128700777,2.90965682208576,1.51510525469936,3.50263119791692,0,3.27842692949472,0
"86",2.8649171884237,0.144446604365028,1.460798683288,5.43211328668207,1.68034361994983,2.8853815497149,2.92576035152486,3.86801259999038,0,4.07021920537843,0
"87",3.5602844289832,0.281035029729987,1.93505140572044,3.12441568367866,0.943010556573537,3.28866304744144,3.40677844517994,3.80792169663648,1.31772104446464,0.381513887285651,0
"88",2.60978298691126,1.81317843660136,2.53330784943165,0,0.15332176494365,0.621597471719869,2.91138280508563,5.52850604258888,0.790863554066015,2.28708559394709,0
"89",1.62904444207302,0.564176799262985,0.708774436445645,0,0.242083061133604,1.74391635646384,2.44265133689089,4.56545799207793,0.193838316921621,4.1660743515967,0
"90",2.53046938919836,0.874926923932847,1.89446646742032,0,1.66191650407923,0.624921871564379,3.41788077010209,5.26193912972847,0.319326077786242,3.14444103008301,0
"91",1.9951491920554,1.25627109353697,2.07633672672636,0,0.897311765276352,1.40548405551303,2.91187228934217,5.16515504866419,0.000799680170564244,3.08892658011281,0
"92",2.43900231759703,0,2.65599872463041,0,0,0,2.09181467774298,4.53504703311659,0.233410663669987,1.95532285309342,0
"93",1.89232852414975,0,2.39867678551955,0,0,0.458247293547134,1.42604378063717,4.61215175799872,0.199342541128257,2.27850754121499,0
"94",2.94944746835019,0,3.38622924934012,0,0.967097908125428,0,2.09655673753546,0.420090960303484,0.365476099891801,3.36736134508169,0
"95",2.57857912565064,0.812528937580026,2.34188272626582,0,0.144186920312498,0,2.98699925147976,2.24513604868986,1.73200946482228,0.899632754978012,0
"96",3.06475447794406,0,2.63446106868684,0,0,0,2.42312875904586,3.17716176591009,0.619608277225075,1.56121358814708,0
"97",2.54023886009585,0.627060795432086,3.57581153480452,0,0.294235551421623,0,1.46360256421056,3.87020885221452,0.154264959011429,1.06498656101845,0
"98",2.38747756001201,0.940046320228552,3.65937597534202,0,0,0,2.52464806068801,4.31303956674152,0.638057214241985,2.46343613233602,0
"99",1.82496855898509,0.404064127192536,2.34262278002558,0,1.08319403593973,0,2.61338781143654,4.52864868823861,1.21425971219407,0.637898706329467,0
"100",2.32496283321164,1.26081616854296,2.329285444824,0,1.70389318145177,0.30961478245133,2.6609795577092,4.61778922988444,0.857771392394865,0.450884518299024,0
"101",2.68916635160042,0.324038109412435,1.83996215928105,0,0.705470930248777,1.09707777857616,3.40582996797841,5.11961525166439,0.885006441834389,0.165599180649566,0
"102",3.71060914499842,1.25458987012246,2.43328874131549,0.800969663088691,1.09640986511291,1.73695123273306,3.12387919590167,5.45515742674778,0.663203304186873,1.11297531150388,0
"103",3.16296980292861,0,3.76500913124424,1.72456854468768,0.577343434816302,2.24321718118669,3.46595462887743,5.07245637633896,0.919007039368383,1.49458807075516,0
"104",3.75676471242382,0,1.3042705256413,3.71168980856249,1.94216026989558,5.00011750893801,3.22158415403158,4.42775258512245,0.272314595320659,0.612750243487916,0
"105",1.94483814609398,0,2.73253466194921,2.58111036966041,1.33854740262216,4.03137636303893,3.43494481035039,4.33017792291276,0.100297721315364,3.90979853312316,0
"106",2.82573249094316,0,0.865292130902339,1.90654542553304,1.52744664087577,4.07869609444476,3.1560084399377,4.66154957424417,0,4.62853020375118,0
"107",2.29061372121283,0,3.15524995380549,2.27528583605622,2.77865776826616,3.03375996765065,2.16423065961321,4.18703160764599,0,4.10819651277274,0
"108",1.66470231153778,0,1.65383749973078,1.71606562485885,1.92994045240061,3.27922935111802,2.69517432835482,3.92612115780735,0,4.60115312840515,0
"109",2.89194829229027,0,0.458942681886311,1.76172972277636,0.684560419622623,3.08926359940808,2.48663016368427,4.33230447383044,0,3.63882749421499,0
"110",3.43500604013451,0,2.04272568874318,4.265363596586,1.64700341032024,3.31056856051295,2.7130244755269,5.30468206879051,0,1.98768254894013,0
"111",3.05661568541081,0,0.518377039918825,2.60828879594362,1.09306358973769,2.31100950775394,2.71587285751935,4.86210821657927,0,1.15565402903531,0
"112",1.38821751068174,0.411115779616979,0,2.31335686854733,4.15329877006577,0.933659026035247,3.63463971796382,4.61200874961858,0,2.47488156614091,0
"113",1.89935747982607,0,0.0790884063189637,1.53620033061156,1.08431050395725,2.80126728281334,2.38602510022788,4.60848568364641,0.054109325647032,2.65557726384109,0
"114",0.792132417244367,0,0.188552106544591,1.66889479388354,1.01178271333338,2.70376771098401,1.92443841528989,3.76916597821568,0,4.08715544902962,0
"115",1.50089455914045,0,0.499865783529649,3.06867599680433,0.617345467143663,2.2525331330951,2.98997070756328,4.48982106096671,0,3.26025958157053,0
"116",1.25718176265708,0,0.152549398460285,1.5957445853021,0.858746361209511,2.05967241382254,1.96742000168604,4.57653714509724,0,3.78137431097671,0
"117",2.00310030842311,2.29521802264848,0.0230326991105728,3.60494878142349,2.47486473140749,4.22579525001422,4.08890311771268,5.32594809766222,0,0.646212793370731,0
"118",2.03820279366324,0,0,1.67952352000079,1.13696724254457,2.10536510365812,2.26172143093904,5.16877173450185,0,3.68366086091251,0
"119",1.53658761061984,0.791815352356647,1.44682486085992,1.4970975385864,2.70755674603995,1.3063037354234,2.43185742869818,4.99805516167751,0,2.26401057101427,0
"120",1.60695483214029,0,1.35040808255548,0,0,0.0657877405380032,1.46591390234806,3.20153839647076,0,1.86372347806737,0
"121",2.58413339226219,0,0.952776940444565,0.266432899412607,0.0836055838547969,0,2.72061756657723,4.87398208127691,0.0549615580739743,1.665326631664,0
"122",3.92549978431527,1.21206001450855,2.38989975732075,0,1.88761495487158,2.04826042419626,2.32580344866982,5.51173376210366,0,3.19590602737928,0
"123",3.53028223640678,0,1.61267267494403,0,0.547253980379542,0,2.76011120072867,6.89526479667419,0.110646520087064,0.210828025591561,0
"124",2.76639457807645,0.60267527739587,2.85292369489206,0,0.101563315409441,0,2.38355659996917,4.33832549940278,0.681833420659672,0.446479084198778,0
"125",2.68028838331654,0,3.27405316656882,0,0.243024606907359,0,2.10397560511659,4.68596092151133,0.820088154001094,0,0
"126",2.63200394142591,0.427813511771926,3.31186330930288,0,0.412242092387188,0,2.445550594143,2.9362476267191,0.138108402117629,0,0
"127",2.43536620422786,0.780929093943479,3.80338601687941,0,0.870916725985838,0,1.42033340334331,4.76014452651373,2.08236227219081,0,0
"128",2.59451562793509,0,3.18166397260207,0,0,0,2.11161827337506,4.35534122528229,0.50910414286765,0.0021975835434872,0
"129",1.34900777633387,0,1.46237538552523,0,0,0,2.26958658173047,4.33105171065374,0.427357054524263,0.18473530801789,0
"130",0.978062930266756,0,2.39883119831977,0,0,0,1.84023212267883,3.93115481954417,0.471252848646167,0.114577904707435,0
"131",1.09827889976687,0,1.54611465256733,0,0,0,1.68937599925045,4.99428366524913,0.0413338634929772,0.140370452847276,0
"132",1.0598368097167,0,1.98851797659755,0,0.415613439159979,0,2.68921390675592,4.36002000534862,0.354031452993315,0.121243707285364,0
"133",2.26384426467762,0,0.492987465636111,0,0,0,2.57450357026635,4.26220934382271,0,2.55518647057811,0
"134",2.27455592027254,0.915009911974433,2.63014631562802,0,0,0,1.65731337267513,6.30926351846357,0,0.282468505398894,0
"135",1.7101697321881,0,1.42688432872398,0,0,0,2.613505061913,4.74761287976231,0.0108410231778748,0.00389241471534385,0
"136",1.43772389622625,0.478095799143072,1.56749028462633,0,0,0,2.23991149846599,5.12260055035615,0,1.27692582406453,0
"137",2.74517256040396,0,2.06500026661578,0,0.020390689647734,0,2.75334219029392,4.76865290089547,0,4.12540547198102,0
"138",2.39604811330375,0,1.63878309962857,0,0,0,2.35586990299728,5.53027079666693,0,1.96271107687634,0
"139",1.91618704760311,0,1.54438726017977,0,0,0,2.09398526712068,5.20561144272345,0.0751074724868055,0.833734868869592,0
"140",0.875593729542051,0,1.72622489664034,0,0.191859261274443,0.914008128716603,2.51739804098793,4.96882461654552,0,1.26874879726485,0
"141",1.99717344299285,0.866638195969084,1.67000606206778,0,0,0,1.9902687395839,5.31572202296963,0,1.54186546024528,0
"142",1.85106557512546,0,3.60311457265314,0,0.310714771562354,0.765607367289206,2.01073434367005,4.88049471758012,0.100569054921695,3.93237254196573,0
"143",2.3298694660211,0,3.22382754484213,0.907169257424594,1.83184519276734,1.59298327436214,2.61931370057865,6.23126912940167,0,0.287732071201823,0
"144",1.85334049628825,0,3.4825807287385,0.558758277521293,1.09246006918291,1.79290880848458,2.83990852826625,5.58008523451924,0,0.412506922897211,0
"145",2.2336743609907,0,2.27900935646534,0.220981215149526,0.727355351889682,0.462097457674638,2.11987546090862,5.65090476785521,0,0.201061528168007,0
"146",2.12119510215776,0,2.7480718754517,1.89914792722012,0.969110860057528,1.94730916996902,3.15719189218007,5.8682763360249,0,3.47602961528473,0
"147",0.540520339101029,1.55481275777015,1.73307047287938,4.84216930407274,4.76237135120729,0.759356180670281,2.79062508472588,1.84646858970011,0.172355392482105,0,0
"148",0.486737828236901,1.14202292974986,2.65918203389062,2.81570208955914,3.19685922855029,2.49174157173439,2.71628949801423,1.82254728938037,0,0,0
"149",1.28583846479552,0.885790286425771,2.60637178706918,2.94302745712196,3.37325733519491,2.92072851568864,3.30498379390773,3.98076704595924,0.138456743147016,0,0
"150",0.434117350681327,0.90664435482235,1.65221000427797,4.01555204495699,2.91683515943751,0.467061806324815,2.7881113701438,3.7353932197293,0.235151170438487,0,0
"151",2.07996640391555,1.95064179428825,3.09005560294522,2.90633259228938,4.01318873526109,1.65773271583741,2.7659353878158,3.96677820051647,0.711379948821005,0,0
"152",1.78698140577496,2.24333390258875,2.52815769178232,2.86036491085309,3.62853213759483,3.72244961755327,1.96436733383437,4.50148604221121,0.242475479613702,0,0
"153",1.5573864359623,1.6986385578924,2.64213117194623,3.64258679358429,3.71621004758576,2.27064024641139,2.59479937943042,3.19010179461255,0.332607635804773,0,0
"154",1.97823903617067,0.140283545447056,2.73799727747016,3.41193618047064,3.5058456437276,0.781249628781491,2.89426970656926,4.46886466330622,0.221702513517806,0,0
"155",0.336543662641743,0,1.35655654285593,2.22982083303921,1.50358838834225,0.609221945622184,1.84031150981022,4.54794882899079,0,0,0
"156",0.76765150272805,1.06149868732801,1.40194622905811,3.07319781703704,2.81845795798155,0,0.953779176285147,1.0701099281954,0.142280507256771,0,0
"157",3.46144546200751,2.20666872949751,3.28053144443552,4.33440029300024,2.8959340374751,3.45926815695157,1.89727497287462,1.97438653490497,0.55227462167853,0.138804962877182,0
"158",2.11804908611436,1.77164179230895,2.12148279260482,4.98318735574645,2.43764032398691,2.92231175735596,1.23802634445079,1.03147483768062,2.82958323375959,0.632600680691912,0
"159",2.56567985981048,1.71613753109316,1.15876621148786,1.26714476714788,1.86030557426307,0,2.70152227380592,0.623046552880456,0,0,0
"160",3.44791874066248,1.39735793347587,3.1331479874255,1.26104288093093,2.53155165761104,0.666495149562519,1.547966682346,4.00608695446394,0.0848006016924651,0.579194300483914,0
"161",2.18810534546904,2.20267635601446,1.2635898598944,2.08830217011203,3.05469905131784,0,2.94613753580202,0.855733607779698,0,0,0
"162",4.44988269356752,1.79045862349501,3.73627817448381,2.38976228956818,1.9736503777508,0,2.47088378742443,7.50446947462795,0,0,0
"163",2.98130368023519,1.7900580225883,2.88066928521251,0,1.99976230960771,0,3.09757561118638,3.96420740266559,0.0722276339968807,0,0
"164",4.04244231052786,0.978288528101974,3.34761726395989,0,0.112792827475122,0,0.537954291154243,4.84296744536087,0.551122680530527,0,0
"165",4.97687511173781,0.931730916362033,3.6872731647216,0,0,0,2.10518238517199,0.844536909610765,2.73311997832941,0.202287569434832,0
"166",4.08733840968604,1.35149585557719,2.59084200019667,1.54310578374375,2.08246197557333,1.00338543872509,1.61131614744587,4.9469241639097,0.748771084307942,0.444942198650364,0
"167",4.25654419074875,0.914288729203482,3.49829384390152,2.32569596749114,2.39279136088019,0,1.71922461804481,6.07075989865741,0.841567185678219,0.294980374932892,0
"168",3.9858532247264,1.43270073393405,2.60995949254152,2.39574751346818,1.09010957617636,2.38491134524008,2.07987894600461,4.71815416903495,0.498530345671839,0.191281298165426,0
"169",3.44001096066552,0.822770948353451,2.45464501728579,1.37621877242229,2.20369250401769,0.53168651443332,2.30201493048229,5.99696737871984,0.449354393677885,0.342809258077094,0
"170",1.91344598748465,0.199096730155657,0.978062930266756,0.920840366572726,0.81439088784531,0.532332680050422,1.91550984999747,5.76802689004892,0.359839930081889,0,0
"171",0.988871824654911,0,0.84311770713624,2.76861835073589,1.85628236524355,1.1588917528853,2.35056540551261,5.49253661428384,0.413367138004018,0,0
"172",0.689590864357168,0.145398202689357,1.65167330763286,3.49738899107506,2.74617415919332,1.30965626783049,2.87508890103165,4.72139734522959,0.139501038777557,0,0
"173",0.746782729725855,2.59301339111385,0.746782729725855,3.52547483839424,3.22472667521295,1.28818526800957,1.44392627395261,1.02897635331705,0.146435278229546,0,0
"174",1.32023468361038,0,1.73131920541664,4.3808847329522,2.21914913475201,1.81974745910156,1.58075033056985,3.9231528384149,0.579138263948078,0,0
"175",1.86691332282848,0.273304204505825,0.713047842266281,3.92518401810595,1.19866876273403,1.36519839782516,2.46341058944311,5.41924345762672,0.573800422927379,0.0704584636485614,0
"176",2.3238376490275,0,3.16274981908807,4.26381163073263,2.11287631776607,3.90916492500461,1.72938748833522,3.26315296349751,0.959771588485691,0.137934186089314,0
"177",3.43766430661882,1.00041126773945,3.06959128614842,1.8323414349437,1.94393677466079,3.11104559530945,1.49942213338808,5.54373656315847,0.341530848812073,0.0670042287804738,0
"178",2.72765673074113,1.14816406749736,2.77385666805663,1.3380490484919,1.09396818817445,1.01200083169981,0.878214963021925,4.79074893237592,0.0505980527630914,0.341175444891781,0
"179",3.54925812685201,0.733521074698218,3.62524452461445,1.46736730714637,1.86646488192625,0.380352407293089,2.25689711207463,5.06608829157709,0.375005900623456,0.350797706765856,0
"180",3.27526371971239,0,2.34148844810228,1.5188784301751,1.1229796451164,0.632813141520246,2.59841389058159,3.58126361935707,1.73016771322141,0.333825880966012,0
"181",3.56132729306068,0,2.98810828466782,0.45856343910318,0.642695637063847,0.311740337544852,2.08339621165421,4.34048954078101,0.298844539657892,0.15939405215025,0
